class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000004478	peaking	H009	NA	NA	peaking	yes	3.07745970651912	ns	11.6447	0.132988670113	0.167646830290201	-0.198792905528354	0.535660949482058	0.654978017204773	0.235803051016833	0.460628593418218	0.582633543928046	stable
ENSG00000004487	downregulation	NA	NA	NA	downregulation	yes	0.955647474412004	significant	1.7472	0.000159998400016	0.000217489350530224	0.925006860022329	1.6454626358182e-05	0.00030547709118662	0.865365177300545	0.00027670084291997	0.00226723536033806	positively_correlated
ENSG00000004534	high_expression	flat	cluster_3	bending	bending	yes	0.407136553545751	ns	7.8002	9.999900001e-06	1.44868493511597e-05	0.0941870058768168	0.770931519772621	0.845432316039966	-0.0333523304851856	0.918043613064248	0.945891967414395	stable
ENSG00000004700	high_expression	flat	cluster_2	upregulation	upregulation	yes	1.23921861963808	ns	5.9266	9.999900001e-06	1.44868493511597e-05	0.110453513570745	0.732554123391821	0.816777988266704	-0.231574230601463	0.46894166182405	0.590766893038128	stable
ENSG00000004766	upregulation	NA	NA	NA	upregulation	yes	0.182800385374134	ns	8.1451	9.999900001e-06	1.44868493511597e-05	0.378147900787225	0.225507769416458	0.351999281961852	0.00626062991552033	0.984593786219684	0.989757409722829	stable
ENSG00000004777	downregulation	NA	NA	NA	downregulation	yes	1.57780369529188	significant	2.4978	1.9999800002e-05	2.81400694764982e-05	0.843424362194337	0.000566289071148297	0.00384558708773018	0.821106311228818	0.00105960993151977	0.00604578588350261	positively_correlated
ENSG00000004779	variable	variable	cluster_1	downregulation	downregulation	yes	1.43140305387496	ns	6.7589	9.999900001e-06	1.44868493511597e-05	0.595602958402654	0.0410084243508899	0.0979415018743708	0.229442633738074	0.473158229089105	0.594135721843007	stable
ENSG00000004809	variable	variable	cluster_1	downregulation	downregulation	yes	0.961467889908257	significant	3.5379	9.999900001e-06	1.44868493511597e-05	0.722226982133707	0.00798581822327199	0.0280781508770896	0.823519896428878	0.000994310884544884	0.00575585062662982	positively_correlated
ENSG00000004864	high_expression	flat	cluster_3	bending	bending	yes	0.135072182338865	ns	15.5813	1	1	-0.462861404732106	0.129703118015955	0.234539782710369	0.17144168407723	0.594195838151803	0.699861962304465	stable
ENSG00000004866	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	0.115324205891001	ns	10.0105	0.00291997080029	0.00392067065433213	-0.413543413726952	0.181450794697578	0.300066950262123	-0.0677035928416561	0.834399794782374	0.887554813829003	stable
ENSG00000004897	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.337696690179056	ns	3.5715	9.999900001e-06	1.44868493511597e-05	0.386991931525777	0.213950619030522	0.338802226451069	0.0476163799502288	0.883172591717709	0.921104475398052	stable
