class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000006607	variable	variable	cluster_1	downregulation	downregulation	yes	0.164759351062241	significant	10.1431	0.019759802402	0.0244392745712063	-0.243914224178317	0.444879919158387	0.543035105217374	0.104388760389612	0.746801874908452	0.820956072955569	not_correlated
ENSG00000006625	downregulation	NA	NA	NA	downregulation	yes	2.5381455399061	ns	8.6752	9.999900001e-06	1.3738516493924e-05	0.350406973618255	0.264134887630805	0.360663396018106	0.321855296355537	0.307628590751027	0.440814326260698	stable
ENSG00000006634	downregulation	NA	NA	NA	downregulation	yes	1.65600407631773	significant	3.6504	9.999900001e-06	1.3738516493924e-05	0.789261673994686	0.0022699286145494	0.00799006904164778	-0.558354784603694	0.0591868800655064	0.131264530874436	positively_correlated
ENSG00000006695	variable	variable	cluster_1	downregulation	downregulation	yes	0.164914790837359	significant	3.9424	9.999900001e-06	1.3738516493924e-05	0.801186588494727	0.00173330804579855	0.00650659669789236	-0.241580240128879	0.44938489680663	0.575930410333404	positively_correlated
ENSG00000006704	variable	variable	cluster_1	downregulation	downregulation	yes	0.620999237476378	significant	2.0183	9.999900001e-06	1.3738516493924e-05	0.810058921746475	0.00140175284161072	0.00549602213851476	0.365786117209477	0.242275924701334	0.365734185591242	positively_correlated
ENSG00000006712	high_expression	flat	cluster_1	downregulation	downregulation	yes	6.82992919389978	significant	13.2452	0.443025569744	0.475635856596141	-0.517577918135062	0.0848013056259837	0.145700594074029	-0.221647791896673	0.488725168349539	0.611290436841975	not_correlated
ENSG00000006715	variable	variable	cluster_2	upregulation	upregulation	yes	0.0641908509591736	significant	4.2913	9.999900001e-06	1.3738516493924e-05	0.745740460107112	0.00535995961974887	0.0158079397314799	0.696839133668789	0.0117927684229469	0.0393092280764897	positively_correlated
ENSG00000006744	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.79738820736051	ns	12.3256	0.588074119259	0.61983058529703	-0.315684479990931	0.317520785769287	0.417908407455491	-0.00591853857658091	0.98543552672252	0.990287437534561	stable
ENSG00000006831	variable	variable	cluster_1	downregulation	downregulation	yes	0.512031732040547	significant	3.2475	9.999900001e-06	1.3738516493924e-05	0.855031096539249	0.000393278538089784	0.0021187914254911	-0.12094830220118	0.708083372405816	0.79228199705776	positively_correlated
ENSG00000007038	variable	variable	cluster_1	downregulation	downregulation	yes	1.6565393258427	significant	8.1811	9.999900001e-06	1.3738516493924e-05	0.211666124027304	0.508991426721325	0.602231449138417	0.335714244665748	0.286046767581258	0.416486605075327	not_correlated
ENSG00000007047	high_expression	flat	cluster_3	bending	bending	yes	2.60428691731434	significant	4.0361	9.999900001e-06	1.3738516493924e-05	0.779667125921576	0.0027869762753218	0.00942543156856302	0.586001479692617	0.0452515119023441	0.107877219150242	positively_correlated
ENSG00000007168	high_expression	flat	cluster_3	bending	bending	yes	0.63337076033303	ns	8.9302	9.999900001e-06	1.3738516493924e-05	0.0985790183685255	0.760519182438196	0.820121640209599	0.602065628510649	0.0383166181568497	0.0954318775120537	stable
ENSG00000007376	peaking	H006	NA	NA	peaking	yes	8.72547935103245	significant	4.7315	9.999900001e-06	1.3738516493924e-05	0.653366137646144	0.0212222454123458	0.0477545168857891	0.871115131751327	0.000224705338417701	0.00219970984903884	positively_correlated
ENSG00000007392	variable	variable	cluster_1	downregulation	downregulation	yes	0.830615366513707	significant	2.4471	9.999900001e-06	1.3738516493924e-05	0.710640027583022	0.00958688759737174	0.0252647872227714	-0.00428663653151382	0.989451113864051	0.992568477171751	positively_correlated
ENSG00000007545	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	2.10450698390152	ns	10.0666	0.00915990840092	0.0113923697972372	-0.0294200879077884	0.927682492117541	0.945747203152807	0.659782445726327	0.0195680080611048	0.0573448234339592	stable
ENSG00000007923	variable	variable	cluster_1	downregulation	downregulation	yes	0.474404002465702	ns	7.8629	9.999900001e-06	1.3738516493924e-05	0.242369549075871	0.447858971850365	0.546006789085658	0.45470538306511	0.137502029037512	0.240843040425445	stable
ENSG00000007944	upregulation	NA	NA	NA	upregulation	yes	2.97978602537398	significant	3.5175	9.999900001e-06	1.3738516493924e-05	0.819486542893564	0.00110525164840827	0.00461307425782057	0.660557237463008	0.0193748361941899	0.0569091129541519	positively_correlated
ENSG00000007968	downregulation	NA	NA	NA	downregulation	yes	5.42573998730917	significant	1.9763	0.000269997300027	0.000343469448274119	0.958257050349184	9.30484649819914e-07	4.06218146422523e-05	0.8565315154702	0.00037433219883353	0.00321086670551174	positively_correlated
ENSG00000008018	variable	variable	cluster_1	downregulation	downregulation	yes	2.44781211372064	ns	12.5371	0.176228237718	0.205480076013633	0.0847469575185232	0.793427323549198	0.845493356736406	-0.0469354453959871	0.884833397821269	0.919750773400328	stable
ENSG00000008083	variable	variable	cluster_1	downregulation	downregulation	yes	2.06020630434391	significant	2.4731	9.999900001e-06	1.3738516493924e-05	0.800184949477059	0.00177420780141581	0.00660485232263559	0.433874029038732	0.158776870552498	0.268433651091617	positively_correlated
ENSG00000008128	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.770798898071625	ns	7.5134	9.999900001e-06	1.3738516493924e-05	0.708403848170857	0.00992151900938812	0.0259675123958602	0.201080224994612	0.530879521065849	0.648937690809433	stable
ENSG00000008130	upregulation	NA	NA	NA	upregulation	yes	5.02456286427977	significant	11.5417	0.384156158438	0.416446040944545	-0.132445929982197	0.681563001626126	0.754866546879026	0.0357338987605259	0.912210656806918	0.939595862860128	not_correlated
ENSG00000008282	variable	variable	cluster_2	upregulation	upregulation	yes	1.21546066295589	significant	2.2137	0.000179998200018	0.000229744719259252	0.833615823711495	0.000754078708103703	0.00344684865892188	-0.397355484126032	0.200873787114673	0.318263404743789	positively_correlated
ENSG00000008283	upregulation	NA	NA	NA	upregulation	yes	3.72597200622084	ns	4.7014	9.999900001e-06	1.3738516493924e-05	0.621083577798887	0.0311268888997203	0.065042954611502	-0.018591198893002	0.954269299329492	0.968628363002137	stable
ENSG00000008294	variable	variable	cluster_3	bending	bending	yes	0.515078535334678	significant	1.7831	9.999900001e-06	1.3738516493924e-05	0.616718866224322	0.0326832126456379	0.0676885242559789	0.309622257419491	0.327407087516497	0.460452370429561	not_correlated
ENSG00000008311	variable	variable	cluster_1	downregulation	downregulation	yes	0.322139479570745	ns	5.0944	9.999900001e-06	1.3738516493924e-05	0.3330193545665	0.290174220864053	0.388740414123486	-0.332449567619439	0.291051186068153	0.42222843832741	stable
ENSG00000008324	variable	variable	cluster_1	downregulation	downregulation	yes	4.36353518821604	significant	15.4382	0.30369696303	0.336174560152706	-0.504647690312899	0.0942803749511599	0.158823428781647	0.173002069582876	0.590791542563165	0.70126762284563	not_correlated
ENSG00000008405	variable	variable	cluster_1	downregulation	downregulation	yes	0.411636321865487	significant	15.627	0.705992940071	0.737143741409549	-0.415111526689607	0.179634035538658	0.266637527027178	0.0616491252775202	0.849051542621852	0.894566549208463	not_correlated
ENSG00000008441	downregulation	NA	NA	NA	downregulation	yes	3.38539200867011	significant	3.3317	9.999900001e-06	1.3738516493924e-05	0.812355191281877	0.00132449146749332	0.00527298786711236	0.743392276334268	0.00558783979380768	0.0225038554330561	positively_correlated
ENSG00000008513	upregulation	NA	NA	NA	upregulation	yes	2.6308515194008	significant	4.0076	9.999900001e-06	1.3738516493924e-05	0.812189418744739	0.00132995684919332	0.0052894962043772	0.918868202108826	2.41299772570773e-05	0.000433577017982698	positively_correlated
