class	time_point	hc	class2	final_class	presence_of_peak	sum_coverage	maSigPro	score_alignment	pvalue_alignment	fdr_alignment	pearson_estimate_mark_level	pearson_pvalue_mark_level	pearson_fdr_mark_level	pearson_estimate_mark_coverage	pearson_pvalue_mark_coverage	pearson_fdr_mark_coverage	group
ENSG00000100997	upregulation	NA	NA	NA	upregulation	no	0	ns	11.1136	0.169768302317	0.299305734135489	-0.198821413345285	0.53560124456543	0.811453786051361	NA	NA	NA	no_peak
ENSG00000101000	variable	variable	cluster_2	upregulation	upregulation	no	0	ns	15.8898	0.168528314717	0.297643048674376	-0.394166862897157	0.204843715591752	0.534259056600277	NA	NA	NA	no_peak
ENSG00000101003	downregulation	NA	NA	NA	downregulation	no	0	ns	9.7801	9.999900001e-06	2.31655684598556e-05	0.285137008124793	0.369009313441938	0.697746041977923	NA	NA	NA	no_peak
ENSG00000101004	variable	variable	cluster_1	downregulation	downregulation	yes	0.333016845556437	ns	6.0258	9.999900001e-06	2.31655684598556e-05	0.325531632097294	0.301817747830086	0.647185686692284	-0.641251349415595	0.0246201943569074	0.0827238530392089	stable
ENSG00000101017	upregulation	NA	NA	NA	upregulation	no	0	ns	11.1774	0.348996510035	0.480919589429673	0.209119400186596	0.514220581336946	0.796172471046314	NA	NA	NA	no_peak
ENSG00000101019	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	12.4364	0.223047769522	0.355847048252723	-0.140322977394526	0.663580965185216	0.875011690272474	NA	NA	NA	no_peak
ENSG00000101052	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	10.337	0.050399496005	0.107443901637454	0.0761848531132169	0.813957205608074	0.932712984810791	NA	NA	NA	no_peak
ENSG00000101057	downregulation	NA	NA	NA	downregulation	yes	0.0401530751000427	significant	16.5962	1	1	-0.837397562267425	0.000676722146079373	0.0182737764698874	-0.765235735118962	0.00372797913122859	0.025014960561025	negatively_correlated
ENSG00000101079	bending	H006	NA	NA	bending	no	0	ns	9.5286	9.999900001e-06	2.31655684598556e-05	-0.162817682255368	0.613144836252991	0.85021461439847	NA	NA	NA	no_peak
ENSG00000101084	peaking	H009	NA	NA	peaking	no	0	ns	10.1546	0.019649803502	0.043069533775906	0.205872189340394	0.520921876047743	0.800653761931883	NA	NA	NA	no_peak
ENSG00000101096	variable	variable	cluster_3	bending	bending	yes	0.411648629655657	ns	5.4825	9.999900001e-06	2.31655684598556e-05	0.404591621833704	0.192040700421948	0.517007860820417	-0.36912011839799	0.237683025889607	0.379890840533917	stable
ENSG00000101104	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	8.6049	9.999900001e-06	2.31655684598556e-05	-0.0727252736201384	0.822283759142549	0.935288008555275	NA	NA	NA	no_peak
ENSG00000101109	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	9.3785	9.999900001e-06	2.31655684598556e-05	0.0442770638596379	0.891321234543671	0.962808975136773	NA	NA	NA	no_peak
ENSG00000101126	downregulation	NA	NA	NA	downregulation	no	0	significant	11.5845	0.289877101229	0.422199918186051	-0.26884844078125	0.398135724614202	0.718515080308795	NA	NA	NA	no_peak
ENSG00000101132	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	10.4193	0.0833891661083	0.17043351482889	0.0140238521002341	0.965497224718488	0.987034766378875	NA	NA	NA	no_peak
ENSG00000101138	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	8.464	9.999900001e-06	2.31655684598556e-05	0.0710747517008301	0.82626224361602	0.936360490857776	NA	NA	NA	no_peak
ENSG00000101146	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	6.5322	9.999900001e-06	2.31655684598556e-05	0.250525935703179	0.432236781855751	0.744806293941444	NA	NA	NA	no_peak
ENSG00000101150	upregulation	NA	NA	NA	upregulation	no	0	ns	17.2536	0.386386136139	0.518890959784792	-0.379784558711819	0.22334139312697	0.556568673099601	NA	NA	NA	no_peak
ENSG00000101152	upregulation	NA	NA	NA	upregulation	no	0	ns	7.9042	9.999900001e-06	2.31655684598556e-05	0.0477559925582359	0.882832128320398	0.959550118226385	NA	NA	NA	no_peak
ENSG00000101158	downregulation	NA	NA	NA	downregulation	no	0	ns	5.4924	9.999900001e-06	2.31655684598556e-05	0.687539474934771	0.013477795208815	0.12356607072833	NA	NA	NA	no_peak
ENSG00000101160	upregulation	NA	NA	NA	upregulation	yes	1.1304131408661	significant	18.0321	1	1	-0.910918293736787	3.79837449022878e-05	0.0025786312800364	-0.895318831303415	8.28468996121958e-05	0.00238185593895672	negatively_correlated
ENSG00000101161	high_expression	flat	cluster_3	bending	bending	no	0	ns	14.6864	0.636743632564	0.779170572652316	-0.400423403237199	0.197098971879487	0.523188863913155	NA	NA	NA	no_peak
ENSG00000101166	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	12.377	0.181908180918	0.313405716640679	-0.28648780876826	0.366645292276721	0.69563676224162	NA	NA	NA	no_peak
ENSG00000101182	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	7.203	9.999900001e-06	2.31655684598556e-05	0.479612568745393	0.114603790755391	0.402770552961541	NA	NA	NA	no_peak
ENSG00000101187	variable	variable	cluster_3	bending	bending	yes	0.485895767627534	ns	7.5553	9.999900001e-05	0.000225595493693446	-0.347797284528025	0.267953625789415	0.611152550059491	-0.519667518612383	0.0833326944872605	0.18172937605491	stable
ENSG00000101188	variable	variable	cluster_1	downregulation	downregulation	yes	1.2185393760615	significant	20.3961	1	1	-0.863122060155476	0.000299350013086865	0.0109126686588939	-0.723541380240699	0.00781774441910237	0.0379671185064758	negatively_correlated
ENSG00000101190	downregulation	NA	NA	NA	downregulation	yes	0.733807232107378	ns	14.064	0.258447415526	0.3914780097484	-0.27741479841248	0.382675806677121	0.707521390122155	0.0883409448302815	0.78484479725521	0.862834706822499	stable
ENSG00000101191	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	10.2489	0.0359496405036	0.0776713676828858	-0.07933735129063	0.806385080203202	0.930538835617589	NA	NA	NA	no_peak
ENSG00000101193	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	8.0923	9.999900001e-06	2.31655684598556e-05	-0.0180957229267377	0.955486994303519	0.984456024449412	NA	NA	NA	no_peak
ENSG00000101197	upregulation	NA	NA	NA	upregulation	yes	0.0175094339622642	ns	10.8815	0.0266897331027	0.0581978410776656	0.0966443698254133	0.765101349145156	0.915154783019262	-0.0239078642643801	0.941209056819778	0.967223443981539	stable
ENSG00000101198	downregulation	NA	NA	NA	downregulation	yes	3.6567485476689	significant	16.6909	1	1	-0.545270405748604	0.0667222979091889	0.309313774122367	-0.600326056896348	0.0390284232044893	0.109821915419084	not_correlated
ENSG00000101210	downregulation	NA	NA	NA	downregulation	yes	3.7749379839134	significant	16.0931	0.125328746713	0.238939483229624	-0.377112798650512	0.226884370862089	0.560103757982375	-0.500153905274935	0.0977348241698243	0.203360166254277	not_correlated
ENSG00000101216	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	11.7666	0.253727462725	0.387082794570002	-0.174979020768055	0.586489303622673	0.8399364669739	NA	NA	NA	no_peak
ENSG00000101236	peaking	H048	NA	NA	peaking	no	0	ns	13.7171	0.228867711323	0.362464266352776	-0.411702560482107	0.18359809482492	0.508210125251266	NA	NA	NA	no_peak
ENSG00000101247	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	8.1308	9.999900001e-06	2.31655684598556e-05	0.439040763553304	0.153316819376269	0.462952142845511	NA	NA	NA	no_peak
ENSG00000101255	peaking	H003	NA	NA	peaking	no	0	ns	11.2833	0.271927280727	0.405740798405682	-0.521377953169175	0.0821435037748168	0.345774449360246	NA	NA	NA	no_peak
ENSG00000101265	variable	variable	cluster_2	upregulation	upregulation	no	0	ns	11.5543	0.156378436216	0.283041087441282	0.0384079779096142	0.905666030596465	0.967398737852373	NA	NA	NA	no_peak
ENSG00000101266	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	4.6945	9.999900001e-06	2.31655684598556e-05	0.502938314124659	0.0955845701610128	0.37033980252204	NA	NA	NA	no_peak
ENSG00000101290	high_expression	flat	cluster_3	bending	bending	no	0	ns	9.5592	9.999900001e-06	2.31655684598556e-05	0.221716470515579	0.488587008125566	0.781038031725541	NA	NA	NA	no_peak
ENSG00000101294	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	15.0549	0.142808571914	0.263960531631777	-0.540842545671149	0.0694155558124231	0.316523915458491	NA	NA	NA	no_peak
ENSG00000101307	upregulation	NA	NA	NA	upregulation	no	0	ns	9.7609	9.999900001e-06	2.31655684598556e-05	-0.0748293181936368	0.817217662684132	0.933925932002622	NA	NA	NA	no_peak
ENSG00000101310	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	6.4533	9.999900001e-06	2.31655684598556e-05	0.0433462901634463	0.893594273654245	0.963237838128899	NA	NA	NA	no_peak
ENSG00000101311	downregulation	NA	NA	NA	downregulation	yes	0.175128205128205	ns	17.5839	0.637233627664	0.779651211878761	-0.486997281600231	0.108333296492451	0.391719133394706	-0.590632267487794	0.0431681406789135	0.116763279745387	stable
ENSG00000101331	variable	variable	cluster_3	bending	bending	yes	2.07867346508786	ns	15.2227	0.49551504485	0.630898660056676	-0.427124955486878	0.166092892396498	0.48263224529707	-0.0390083029232977	0.904197502800267	0.94379444280751	stable
ENSG00000101336	upregulation	NA	NA	NA	upregulation	yes	0.219028818053378	significant	20.3257	1	1	-0.785933355197101	0.00244017583249555	0.0420864734980953	-0.840873269643666	0.000611180268656825	0.00815015914107139	negatively_correlated
ENSG00000101337	upregulation	NA	NA	NA	upregulation	no	0	ns	12.3745	0.19782802172	0.330260464305182	-0.172028677675899	0.592914308540597	0.842070613510818	NA	NA	NA	no_peak
ENSG00000101347	upregulation	NA	NA	NA	upregulation	yes	0.552951347952527	significant	20.4166	1	1	-0.954690782390104	1.39348269957099e-06	0.000413915972242938	-0.805935718233251	0.00154912944811987	0.0141101429250436	negatively_correlated
ENSG00000101350	variable	variable	cluster_3	bending	bending	no	0	ns	16.5617	1	1	-0.274673659119323	0.387588754405608	0.711437546427237	NA	NA	NA	no_peak
ENSG00000101361	downregulation	NA	NA	NA	downregulation	no	0	ns	5.7956	9.999900001e-06	2.31655684598556e-05	0.712263616805345	0.00934925129828471	0.0984002564465136	NA	NA	NA	no_peak
ENSG00000101363	high_expression	flat	cluster_3	bending	bending	no	0	ns	10.6635	0.146408535915	0.269620311834282	0.397160660267115	0.20111498575019	0.529782188223479	NA	NA	NA	no_peak
ENSG00000101365	downregulation	NA	NA	NA	downregulation	no	0	ns	9.4649	9.999900001e-06	2.31655684598556e-05	0.00779230376455887	0.980825179888635	0.994011485216308	NA	NA	NA	no_peak
ENSG00000101391	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	12.5121	0.267177328227	0.40081596939404	-0.5267253566137	0.0785002550275567	0.337572142263273	NA	NA	NA	no_peak
ENSG00000101400	downregulation	NA	NA	NA	downregulation	yes	0.0527703094522642	significant	14.6013	1	1	-0.26103629429876	0.41250498073078	0.729340816900541	-0.21887773166167	0.494312385128552	0.629478096278246	not_correlated
ENSG00000101407	high_expression	flat	cluster_1	downregulation	downregulation	no	0.0283824482482559	ns	4.1649	9.999900001e-06	2.31655684598556e-05	0.456767659023583	0.13550209490738	0.44032690484489	-0.725857630332394	0.00752802542010189	0.0374420211684015	peak_not_TSS
ENSG00000101412	downregulation	NA	NA	NA	downregulation	no	0	ns	11.0226	0.234597654023	0.367547018023923	-0.035246187636602	0.913404847773044	0.969819919716235	NA	NA	NA	no_peak
ENSG00000101413	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	13.072	0.119248807512	0.229953218621361	0.108265148274606	0.737686503394002	0.901972615364269	NA	NA	NA	no_peak
ENSG00000101421	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	12.6869	0.239087609124	0.372254440919138	-0.466516813078106	0.126303389646744	0.424896470204231	NA	NA	NA	no_peak
ENSG00000101439	bending	H009	NA	NA	bending	no	0	ns	10.7104	0.192348076519	0.324866702901322	-0.566978069442872	0.0545575542793147	0.277458202485798	NA	NA	NA	no_peak
ENSG00000101442	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	5.4977	9.999900001e-06	2.31655684598556e-05	0.364490993648136	0.244074110274291	0.580097814380222	NA	NA	NA	no_peak
ENSG00000101444	high_expression	flat	cluster_1	downregulation	downregulation	yes	0.86387356493216	significant	19.739	1	1	-0.850416997609842	0.000456247578892244	0.014237764913291	0.514225308833233	0.0871940964743218	0.187802669329309	negatively_correlated
ENSG00000101445	variable	variable	cluster_1	downregulation	downregulation	yes	0.0143312101910828	significant	16.6047	1	1	-0.789687422594665	0.00224882411933362	0.0399901761353783	-0.810218315515027	0.00139628059178457	0.0134212150748882	negatively_correlated
ENSG00000101447	downregulation	NA	NA	NA	downregulation	no	0	ns	7.1183	9.999900001e-06	2.31655684598556e-05	0.18586328614529	0.563025605898581	0.826595016923907	NA	NA	NA	no_peak
ENSG00000101452	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	11.0528	0.229497705023	0.363246811581697	-0.223573874099568	0.484857208921289	0.77848945256231	NA	NA	NA	no_peak
ENSG00000101457	variable	variable	cluster_2	upregulation	upregulation	no	0	ns	16.0807	0.49709502905	0.632609034113139	-0.313816107109391	0.320550017427031	0.664002929675662	NA	NA	NA	no_peak
ENSG00000101464	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	8.8865	9.999900001e-06	2.31655684598556e-05	0.102533841483216	0.751174373021862	0.90872419136023	NA	NA	NA	no_peak
ENSG00000101473	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	11.0573	0.128318716813	0.24369313493731	-0.219907020185157	0.492232963014372	0.78267932864266	NA	NA	NA	no_peak
ENSG00000101474	high_expression	flat	cluster_3	bending	bending	no	0	ns	9.2535	9.999900001e-06	2.31655684598556e-05	-0.194373625060771	0.544950294869765	0.816458315870636	NA	NA	NA	no_peak
ENSG00000101546	downregulation	NA	NA	NA	downregulation	no	0	ns	4.6489	9.999900001e-06	2.31655684598556e-05	0.416467416470958	0.178072336709134	0.500585442180411	NA	NA	NA	no_peak
ENSG00000101557	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	9.8631	9.999900001e-06	2.31655684598556e-05	0.10691574878534	0.740856176863467	0.90362317243284	NA	NA	NA	no_peak
ENSG00000101558	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	6.8898	9.999900001e-06	2.31655684598556e-05	0.141617576005261	0.660640841565434	0.873592670957095	NA	NA	NA	no_peak
ENSG00000101596	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	14.0794	0.293227067729	0.424932588975353	-0.105213198983063	0.744860660971585	0.906217005611667	NA	NA	NA	no_peak
ENSG00000101608	upregulation	NA	NA	NA	upregulation	no	0	ns	7.7149	9.999900001e-06	2.31655684598556e-05	0.113551170268456	0.72530638250362	0.898927088190238	NA	NA	NA	no_peak
ENSG00000101624	downregulation	NA	NA	NA	downregulation	no	0	ns	13.8369	0.466005339947	0.600765604625452	-0.312161022989834	0.323246639845471	0.665990211991426	NA	NA	NA	no_peak
ENSG00000101639	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	5.2947	9.999900001e-06	2.31655684598556e-05	0.416462884982452	0.17807754184696	0.500585442180411	NA	NA	NA	no_peak
ENSG00000101654	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	8.9197	9.999900001e-06	2.31655684598556e-05	-0.128478235203894	0.690679222975882	0.888431405462046	NA	NA	NA	no_peak
ENSG00000101745	upregulation	NA	NA	NA	upregulation	no	0	ns	9.754	9.999900001e-06	2.31655684598556e-05	0.170573119462108	0.596094046140666	0.844146507779688	NA	NA	NA	no_peak
ENSG00000101751	variable	variable	cluster_3	bending	bending	no	0	ns	5.7105	9.999900001e-06	2.31655684598556e-05	0.238756713750195	0.45486367400397	0.759697099588299	NA	NA	NA	no_peak
ENSG00000101752	moderate_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	14.5508	0.239517604824	0.372706866645029	-0.461199455459887	0.131268337183242	0.4327053284873	NA	NA	NA	no_peak
ENSG00000101773	downregulation	NA	NA	NA	downregulation	no	0.00161578956512674	ns	12.1426	0.163548364516	0.291998638338896	-0.0420966301870148	0.896647217106871	0.964080818587683	-0.471741256653246	0.121546316831321	0.23613023967499	peak_not_TSS
ENSG00000101811	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	13.7062	0.315066849332	0.44794116852378	-0.374193908638593	0.230793297072789	0.56500678953717	NA	NA	NA	no_peak
ENSG00000101843	high_expression	flat	cluster_2	upregulation	upregulation	yes	9.34445388865278	ns	9.2736	9.999900001e-06	2.31655684598556e-05	-0.121070942896179	0.707798854875527	0.893522243995235	-0.309525386451934	0.327566412235024	0.477289125418724	stable
ENSG00000101846	variable	variable	cluster_2	upregulation	upregulation	no	0	ns	11.8258	0.434075659243	0.568280572498998	0.0361767502380673	0.911126451814265	0.968278909956004	NA	NA	NA	no_peak
ENSG00000101856	high_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	17.7543	1	1	-0.257143606240418	0.419759987520621	0.735520013090535	NA	NA	NA	no_peak
ENSG00000101868	downregulation	NA	NA	NA	downregulation	yes	10.4036772129492	ns	4.4955	1.9999800002e-05	4.56455310233466e-05	0.158505931044764	0.622701860148466	0.854712533299433	0.283410886229965	0.372041736694522	0.518298930481066	stable
ENSG00000101882	moderate_expression	flat	cluster_1	downregulation	downregulation	no	0	ns	10.3389	0.080429195708	0.164972416771908	0.147927598377508	0.646373939212778	0.864418708101798	NA	NA	NA	no_peak
ENSG00000101888	moderate_expression	flat	cluster_3	bending	bending	yes	4.00843263061412	ns	12.4598	0.257497425026	0.3906051349931	-0.100155657796424	0.756790162401125	0.91138592426426	-0.047260396152421	0.884040786249669	0.933428539671438	stable
ENSG00000101911	high_expression	flat	cluster_1	downregulation	downregulation	yes	11.541355971091	ns	14.4748	0.874721252787	1	-0.297621075136742	0.347465794035524	0.681106257868517	-0.103019509712551	0.750028879191877	0.836336180718318	stable
ENSG00000101916	upregulation	NA	NA	NA	upregulation	yes	10.3354177897574	ns	9.2371	9.999900001e-06	2.31655684598556e-05	0.064478007650049	0.842199946044341	0.943358040122293	0.248450450682808	0.436186612994424	0.581213333970251	stable
ENSG00000101935	downregulation	NA	NA	NA	downregulation	yes	10.2331847061859	ns	11.0124	0.20483795162	0.337122998561954	0.064524803352547	0.842086689301051	0.943358040122293	0.246762477278114	0.439411812648827	0.581498514248496	stable
ENSG00000101940	high_expression	flat	cluster_3	bending	bending	yes	2.01646979736867	ns	7.4421	9.999900001e-06	2.31655684598556e-05	-0.100135973378165	0.756836690224435	0.91138592426426	-0.123335056533778	0.702552469477705	0.799947289743106	stable
ENSG00000101945	variable	variable	cluster_1	downregulation	downregulation	yes	8.1285982275697	ns	11.5571	0.29885701143	0.431142810874209	0.416259132750754	0.178311682056484	0.500658140166088	0.227727169845025	0.476564311088923	0.614454315245588	stable
ENSG00000101974	high_expression	flat	cluster_1	downregulation	downregulation	yes	10.3506072031539	ns	12.418	0.781302186978	0.928853178114966	-0.299389559562933	0.344469571392802	0.679057865709911	0.278495932578712	0.380746954221196	0.52622430967317	stable
ENSG00000101986	variable	variable	cluster_2	upregulation	upregulation	yes	4.14423384334323	ns	6.7621	9.999900001e-06	2.31655684598556e-05	0.376896505385816	0.227172657441165	0.56033021781562	-0.0788530244551707	0.807547430623662	0.880537294545416	stable
ENSG00000101997	upregulation	NA	NA	NA	upregulation	yes	4.44202813599062	ns	9.3543	9.999900001e-06	2.31655684598556e-05	-0.00151525643467993	0.99627106003333	0.999090964998409	-0.320427217192583	0.309902470257387	0.459685286163344	stable
ENSG00000102007	peaking	H072	NA	NA	peaking	yes	0.108769288671434	ns	14.5683	0.315426845732	0.448322470523948	-0.297594023338973	0.34751173387898	0.681106257868517	-0.0379790237173384	0.906715513884412	0.944616805461574	stable
ENSG00000102024	downregulation	NA	NA	NA	downregulation	yes	11.2340873396737	ns	11.3916	0.221607783922	0.354537088979541	-0.118624217348888	0.713481522449271	0.896538071956453	0.0385406242727127	0.905341524748352	0.943877070791639	stable
ENSG00000102030	variable	variable	cluster_1	downregulation	downregulation	yes	10.3050613881233	significant	15.4801	0.734182658173	0.881326884979413	-0.820386905140187	0.00107969830958496	0.0246450634009385	-0.286381532708523	0.366830996565611	0.513791972496103	negatively_correlated
ENSG00000102032	bending	H009	NA	NA	bending	yes	11.151631813807	significant	3.0307	9.999900001e-06	2.31655684598556e-05	0.827575385078675	0.00089162461996418	0.0223463420378523	-0.0593848323094154	0.854542634621456	0.911619329878392	positively_correlated
ENSG00000102034	variable	variable	cluster_2	upregulation	upregulation	yes	8.16669105198253	ns	11.5097	0.139548604514	0.259069400046824	-0.0411463489659741	0.898969636206732	0.964395193928296	0.0536870897584516	0.868385861020104	0.922664387311766	stable
ENSG00000102054	downregulation	NA	NA	NA	downregulation	yes	2.15199806833273	ns	14.1136	0.648623513765	0.791533867984678	-0.809075698117565	0.00143587386881372	0.0293732085927769	-0.522480066837108	0.081383397323172	0.17937565124291	stable
ENSG00000102078	moderate_expression	flat	cluster_1	downregulation	downregulation	yes	10.2066865873598	ns	11.4694	0.154428455715	0.280588177352583	0.0559708237721062	0.862833020943322	0.951061136333898	0.137276926193622	0.670515902140271	0.772336244821805	stable
ENSG00000102096	upregulation	NA	NA	NA	upregulation	yes	4.77151600153003	ns	12.3367	0.210187898121	0.34269301543615	-0.374627042819633	0.230210728921016	0.564442080692922	-0.158103486522937	0.623596642607012	0.73318672132333	stable
ENSG00000102098	downregulation	NA	NA	NA	downregulation	yes	10.6239545539714	ns	12.9896	0.148218517815	0.271892157565485	-0.173891476632084	0.588854505465594	0.840646697075276	0.283522295290123	0.371845624253377	0.518298930481066	stable
ENSG00000102103	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.40431415929204	ns	5.5795	9.999900001e-06	2.31655684598556e-05	0.338747655174342	0.281440957963358	0.624559071075299	0.202320356806117	0.528294781395273	0.658639039487531	stable
ENSG00000102119	high_expression	flat	cluster_1	downregulation	downregulation	yes	0	ns	12.9471	0.455535444646	0.589447283972398	-0.213376746541472	0.505492240029558	0.791342526846975	NA	NA	NA	stable
ENSG00000102125	variable	variable	cluster_2	upregulation	upregulation	yes	5.035957080842	ns	2.7653	9.999900001e-06	2.31655684598556e-05	0.603038443801459	0.0379226136769743	0.226523572473841	0.409713636480871	0.185935798456856	0.319713715618006	stable
ENSG00000102144	variable	variable	cluster_2	upregulation	upregulation	yes	6.94819162292577	ns	16.9344	0.832311676883	0.980772795856841	-0.626162514158835	0.0293837840978443	0.194828355523672	-0.101610142146698	0.75335427534058	0.838374630261254	stable
ENSG00000102158	high_expression	flat	cluster_3	bending	bending	yes	4.48208619963498	significant	20.0058	1	1	-0.853370235386546	0.000415111137503881	0.0132637104493272	-0.436665276759007	0.155812052546774	0.28068446002866	negatively_correlated
ENSG00000102172	high_expression	flat	cluster_3	bending	bending	no	0	ns	3.3007	9.999900001e-06	2.31655684598556e-05	0.597103918831589	0.0403716402174444	0.234114645367971	NA	NA	NA	no_peak
ENSG00000102181	upregulation	NA	NA	NA	upregulation	no	0.00814991076740036	significant	5.3949	9.999900001e-06	2.31655684598556e-05	0.773240527290087	0.0031804253089379	0.0498183808157851	0.0611877607185145	0.850169896805352	0.909092562920574	peak_not_TSS
ENSG00000102189	variable	variable	cluster_3	bending	bending	no	0	ns	6.4975	9.999900001e-06	2.31655684598556e-05	0.401673628198986	0.195573275661384	0.522658337488937	NA	NA	NA	no_peak
ENSG00000102218	upregulation	NA	NA	NA	upregulation	no	0	ns	7.0682	9.999900001e-06	2.31655684598556e-05	0.1094341060113	0.734943705548202	0.900297620054465	NA	NA	NA	no_peak
ENSG00000102221	downregulation	NA	NA	NA	downregulation	no	0.0208588631952678	ns	18.0308	1	1	-0.534144742544805	0.0736302903742686	0.326096972444163	-0.768142609029549	0.00352147470188006	0.0238409093249671	peak_not_TSS
ENSG00000102226	downregulation	NA	NA	NA	downregulation	yes	11.2812517716424	ns	17.9653	1	1	-0.698510544416697	0.0115073364037711	0.11109180725717	-0.310126669110314	0.326578159522886	0.477241794972877	stable
ENSG00000102241	variable	variable	cluster_1	downregulation	downregulation	yes	10.7243456103776	ns	3.8122	9.999900001e-06	2.31655684598556e-05	0.487224876576015	0.108143743706748	0.391719133394706	0.161977794392977	0.615002179589067	0.727347409017824	stable
ENSG00000102265	upregulation	NA	NA	NA	upregulation	yes	3.32051875868458	ns	12.9394	0.179018209818	0.310025057814805	-0.159234414683493	0.621083364280914	0.854174594916695	-0.0893172742338055	0.782517054091766	0.860871777098216	stable
ENSG00000102309	high_expression	flat	cluster_1	downregulation	downregulation	yes	1.53868936831372	ns	9.8085	9.999900001e-06	2.31655684598556e-05	-0.165838548592632	0.606481746480093	0.847711627111722	0.123919451304506	0.701200236974182	0.799156852993691	stable
ENSG00000102312	moderate_expression	flat	cluster_2	upregulation	upregulation	yes	4.74085035732332	ns	12.4852	0.237467625324	0.370560542595697	0.0734651961047621	0.820501461401701	0.934530656408588	-0.0507308475417531	0.875581969922755	0.927953227936826	stable
ENSG00000102316	upregulation	NA	NA	NA	upregulation	yes	9.214614941425	ns	16.1702	0.343236567634	0.4756933595339	-0.0860721010733245	0.790260349703869	0.924025104285142	-0.0684593307936796	0.832574214026624	0.89874641188404	stable
ENSG00000102317	variable	variable	cluster_1	downregulation	downregulation	yes	0.662889090359625	ns	9.6328	9.999900001e-06	2.31655684598556e-05	0.311529417147034	0.324278977129317	0.666850614506954	0.506586388797025	0.0928157592347737	0.196367669724316	stable
ENSG00000102384	bending	H120	NA	NA	bending	no	0	ns	9.8023	9.999900001e-06	2.31655684598556e-05	-0.394718495286222	0.204153517030892	0.533152460627728	NA	NA	NA	no_peak
ENSG00000102393	upregulation	NA	NA	NA	upregulation	no	0	ns	7.936	9.999900001e-06	2.31655684598556e-05	0.451938388385803	0.140215240752715	0.445886689467397	NA	NA	NA	no_peak
ENSG00000102401	upregulation	NA	NA	NA	upregulation	no	0	ns	4.5603	2.9999700003e-05	6.81000832222078e-05	0.438405166430653	0.153981939876835	0.463738324375598	NA	NA	NA	no_peak
ENSG00000102409	high_expression	flat	cluster_2	upregulation	upregulation	no	0	ns	12.5015	0.493065069349	0.628577627750593	-0.307239009466425	0.331339103566545	0.670135746801471	NA	NA	NA	no_peak
ENSG00000102524	upregulation	NA	NA	NA	upregulation	no	0	ns	12.8759	0.609753902461	0.750840825692802	0.0395922607697487	0.902769277023988	0.96574757926269	NA	NA	NA	no_peak
ENSG00000102531	moderate_expression	flat	cluster_3	bending	bending	no	0	ns	6.503	9.999900001e-06	2.31655684598556e-05	0.605861353326489	0.0367956429234678	0.222549816173614	NA	NA	NA	no_peak
ENSG00000102543	variable	variable	cluster_1	downregulation	downregulation	no	0	ns	9.4125	9.999900001e-06	2.31655684598556e-05	0.209450854458338	0.513538684510123	0.795860917830181	NA	NA	NA	no_peak
ENSG00000102547	variable	variable	cluster_3	bending	bending	no	0	ns	3.0104	9.999900001e-06	2.31655684598556e-05	0.337696135157093	0.283032727504625	0.626704161951158	NA	NA	NA	no_peak
ENSG00000102575	upregulation	NA	NA	NA	upregulation	yes	5.2060166955426	significant	9.2537	9.999900001e-06	2.31655684598556e-05	-0.351856353074649	0.262027717283565	0.604563375320538	-0.597792295039166	0.04008195841542	0.111417345649058	not_correlated
ENSG00000102580	variable	variable	cluster_3	bending	bending	no	0	ns	10.7321	0.10022899771	0.199364226595784	-0.431446249788804	0.161384561274453	0.476197270574361	NA	NA	NA	no_peak
